ics,isscaap,asfis,description
1514,34,OLM,NA
1514,34,NNP,Smallmouth spiny eel
1514,34,PYQ,NA
1514,34,OLC,NA
1514,34,PXJ,NA
1514,34,PIS,Ghanean rockfish
1514,34,PUY,NA
1514,34,PMC,Crested bigscale
1514,34,PEV,NA
1514,34,PQA,Spiny searobin
1514,34,PQC,Northern searobin
1514,34,PQU,Red searobin
1514,34,PQP,Mexican searobin
1514,34,PQT,Bluewing searobin
1514,34,PYK,NA
1514,34,PRP,Roudi escolar
1514,34,PYV,NA
1514,34,PRM,NA
1514,34,PRY,NA
1514,34,PRE,NA
1514,34,DOA,NA
1514,34,PWN,NA
1514,34,PSP,Purplemouthed conger
1514,34,UDI,NA
1514,34,PSR,NA
1514,34,PEF,NA
1514,34,PFY,NA
1514,34,PZT,Broadbarred firefish
1514,34,PZR,Radial firefish
1514,34,PZU,Plaintail turkeyfish
1514,34,PZX,Hawaiian turkeyfish
1514,34,PZO,Red lionfish
1514,34,PZG,NA
1514,34,PCF,NA
1514,34,RGG,NA
1514,34,RYF,NA
1514,34,RXA,Long-finned escolar
1514,34,RQB,Bengal escolar
1514,34,RBJ,Short-lined escolar
1514,34,RMW,Nakamura's escolar
1514,34,RXP,Royal escolar
1514,34,RXJ,Paxton's escolar
1514,34,RID,NA
1514,34,RYS,NA
1514,34,RCH,NA
1514,34,RNN,Slim snailfish
1514,34,RIH,NA
1514,34,RIR,NA
1514,34,RYO,NA
1514,34,RYB,NA
1514,34,OYT,NA
1514,34,RIN,Abyssal smooth-head
1514,34,RRB,NA
1514,34,OBU,NA
1514,34,RYL,NA
1514,34,ROT,Softskin smooth-head
1514,34,PHX,NA
1514,34,PSA,Shining tubeshoulder
1514,34,SRY,NA
1514,34,SSV,NA
1514,34,SWC,Robust armoured-gurnard
1514,34,NSS,NA
1514,34,SGL,NA
1514,34,HDT,New Zealand ruffe
1514,34,HDV,Imperial blackfish
1514,34,NYE,NA
1514,34,SXH,Longfin escolar
1514,34,OBS,Gnomefish
1514,34,SID,NA
1514,34,OUA,NA
1514,34,SYJ,Pacific blackchin
1514,34,SXM,NA
1514,34,SBN,NA
1514,34,SIM,NA
1514,34,SLH,NA
1514,34,SSW,Angola rockfish
1514,34,SBJ,Barbfish
1514,34,SGN,Plumed scorpionfish
1514,34,SGZ,California scorpionfish
1514,34,SIQ,Player scorpionfish
1514,34,SLQ,Senegalese rockfish
1514,34,SNQ,Small red scorpionfish
1514,34,SMW,Pacific spotted scorpionfish
1514,34,SOQ,Sonora scorpionfish
1514,34,SOF,NA
1514,34,SOV,Lowfin scorpionfish
1514,34,SJC,Jenkin's scorpionfish
1514,34,SJH,Weedy stingfish
1514,34,SJG,Humpbacked scorpionfish
1514,34,PSO,Koefoed's searsid
1514,34,SJB,Spotfin scorpionfish
1514,34,SFT,Rougheye rockfish
1514,34,SFB,Shortraker rockfish
1514,34,SFJ,Copper rockfish
1514,34,SFO,Starry rockfish
1514,34,SFD,Splitnose rockfish
1514,34,SFE,Greenstriped rockfish
1514,34,SFQ,NA
1514,34,SFK,Shortbelly rockfish
1514,34,SFG,Quillback rockfish
1514,34,SFW,Vermilion rockfish
1514,34,SEJ,NA
1514,34,SFY,Blue rockfish
1514,34,SEQ,Rosy rockfish
1514,34,SFL,Korean rockfish
1514,34,SED,Olive rockfish
1514,34,SFP,Treefish
1514,34,SFZ,NA
1514,34,SFV,Norway redfish
1514,34,SFH,NA
1514,34,SJU,Shortspine thornyhead
1514,34,SOU,Barbed brotula
1514,34,EYF,NA
1514,34,USQ,NA
1514,34,ASB,Bean's sawtooth eel
1514,34,SVG,Channeled rockfish
1514,34,ASQ,Snubnosed eel
1514,34,SIK,NA
1514,34,OSI,NA
1514,34,SVA,NA
1514,34,TSA,Little pineapple fish
1514,34,OSG,Pudgy cuskeel
1514,34,FYB,NA
1514,34,SHF,NA
1514,34,OSU,NA
1514,34,ASF,Black serrivomerid eel
1514,34,SNG,NA
1514,34,SLU,Northern lampfish
1514,34,TEL,NA
1514,34,SXD,Diaphanous hatchet fish
1514,34,SXP,Highlight hatchetfish
1514,34,SBB,Boa dragonfish
1514,34,SMV,NA
1514,34,SIY,NA
1514,34,SMP,NA
1514,34,YMY,Slope bass
1514,34,SSK,Kaup's arrowtooth eel
1514,34,TAY,NA
1514,34,TSM,Longfin dragonfish
1514,34,TOH,Leaf scorpionfish
1514,34,TAB,Threadfin slickhead
1514,34,TZL,Looseskin eelpout
1514,34,TAE,Blue lanternfish
1514,34,TKR,Crested hairtail
1514,34,TLI,NA
1514,34,TES,NA
1514,34,THM,Black snoek
1514,34,TYX,NA
1514,34,TSO,NA
1514,34,TBS,Tonga escolar
1514,34,TCU,NA
1514,34,TIA,Cape scorpionfish
1514,34,PTR,NA
1514,34,TDM,NA
1514,34,TDC,Pacific sandfish
1514,34,TLE,Threelight dragonfish
1514,34,TMX,Mexican lampfish
1514,34,TPM,NA
1514,34,TUT,Tasmanian ruffe
1514,34,TDV,Fleshy-lipped spikefish
1514,34,UNL,NA
1514,34,UUJ,NA
1514,34,UUC,Stargazer
1514,34,CUL,Slender conger
1514,34,VAT,NA
1514,34,NVP,Whipsnout sorcerer
1514,34,VEO,NA
1514,34,VIA,NA
1514,34,VII,Oceanic lightfish
1514,34,VIP,Power's deep-water bristle-mou
1514,34,VOI,NA
1514,34,OWT,NA
1514,34,WOM,NA
1514,34,UXA,NA
1514,34,AXC,Bluntsnout smooth-head
1514,34,XED,Spotted tinselfish
1514,34,CXB,NA
1514,34,MXA,NA
1514,34,OXM,NA
1514,34,YAB,NA
1514,34,ZAE,Roundel batfish
1514,34,ZAL,Longfin boarfish
1514,34,ZSP,Antarctic horsefish
1514,34,ZAS,Prowfish
1514,34,MZJ,NA
1514,34,ZCP,Cape dory
1514,34,SWH,Giant boarfish
1514,34,PEY,"Pearleyes, etc. nei"
1514,34,BTF,Batfish
1514,34,SFN,Parin's spinyfish
1514,34,PPN,NA
1514,34,PLG,NA
1514,34,SEY,Violet warehou
1514,34,PLF,Barbeled plunderfishes nei
1514,34,TJX,Atlantic thornyhead
1514,34,RYG,Rubyfish
1514,34,JGU,Spotted gurnard
1514,34,GUM,Longfin gurnard
1514,34,CXZ,Bight redfish
1514,34,SWD,Yellowmouth rockfish
1514,34,SJZ,Longspine thornyhead
1514,34,ZNE,Mirror dory
1514,34,RRV,Yelloweye rockfish
1514,34,RMG,Black rockfish
1514,34,RNV,Tiger rockfish
1514,34,GYY,NA
1514,34,BTY,Blacksmelts
1514,34,ELT,NA
1514,34,NOE,Barracudinas nei
1514,34,BNT,Pearleyes nei
1514,34,MEL,NA
1514,34,BEH,Frostfishes
1514,34,ART,NA
1514,34,POG,NA
1514,34,HAU,Hapuka
1514,34,NAN,NA
1514,34,SBY,Silvergray rockfish
1514,34,RPJ,Redstripe rockfish
1514,34,BDH,NA
1514,34,BNZ,NA
1514,34,CVG,NA
1514,34,CWS,NA
1514,34,CVS,NA
1514,34,CVN,Black swallower
1514,34,YTX,NA
1514,34,GYJ,NA
1514,34,HGW,Antarctic spiny plunderfish
1514,34,LWY,NA
1514,34,LYZ,NA
1514,34,LVP,Stout slipskin
1514,34,LXY,NA
1514,34,MWG,Limp eelpout
1514,34,NSZ,NA
1514,34,OHZ,NA
1514,34,PWR,NA
1514,34,PWH,NA
1514,34,PXD,NA
1514,34,BVK,NA
1514,34,DLG,NA
1514,34,PZJ,NA
1514,34,SZT,NA
1514,34,PVP,NA
1514,34,NRD,Spotted barracudina
1514,34,LWB,NA
1514,34,HGY,Black driftfish
1514,34,HYW,Barrelfish
1514,34,RVR,Aurora rockfish
1514,34,RVB,Redbanded rockfish
1514,34,RVC,Dusky rockfish
1514,34,RVH,Rosethorn rockfish
1514,34,RVM,Blackgill rockfish
1514,34,RVN,China rockfish
1514,34,RVP,Northern rockfish
1514,34,RVT,Stripetail rockfish
1514,34,RVU,Harlequin rockfish
1514,34,RVW,Pygmy rockfish
1514,34,RVZ,Sharpchin rockfish
1514,34,RFC,Darkblotched rockfish
1514,34,NNV,Ringed barracudina
1514,34,PVM,NA
1514,34,PVZ,NA
1514,34,ZLS,Lumpfishes nei
1514,34,HBG,S. Georgia spiny plunderfish
1514,34,ZGL,NA
1514,34,VSH,NA
1514,34,YDB,NA
1514,34,SVW,Large-scale lantern fish
1514,34,HHV,Bermuda lantern fish
1514,34,CKZ,Atlantic goldeneye tilefish
1514,34,EMV,Bigspined boarfish
1514,34,HBX,NA
1514,34,ZCT,King dory
1514,34,ZCU,Silver dory
1514,34,NHP,Australian halosaur
1514,34,NSD,Spiny-back eel
1514,34,CWB,Swallow-tail
1514,34,ONV,Spiky oreo
1514,34,HFR,Red gurnard perch
1514,34,EJZ,Magpie perch
1514,34,HDW,Pemarco blackfish
1514,34,PXV,Stout beardfish
1514,34,TIZ,Ward's tilefish
1514,34,ERY,Japanese rubyfish
1514,34,NSW,NA
1514,34,PZM,Large-headed scorpionfish
1514,34,PZB,"Barracudinas, etc. nei"
1514,34,RXX,NA
1514,34,BOX,NA
1514,34,CMZ,Manefish
1514,34,CWN,Manefishes nei
1514,34,AWK,Sawtooth eels nei
1514,34,SWK,NA
1514,34,HFD,Pelagic butterfish
1514,34,TZY,Spiny scorpionfish
1514,34,ERZ,NA
1514,34,DRK,Ariommatids nei
1514,34,LPW,Shortbeard cusk-eel
1514,34,EDW,Pelagic armourheads nei
1514,34,BFD,NA
1514,34,CZC,NA
1514,34,LZY,NA
1514,34,MWM,NA
1514,34,PZS,NA
1514,34,PZK,NA
1514,34,PVO,NA
1514,34,YJP,NA
1514,34,EDQ,Longfin armorhead
1514,34,EDJ,Slender armorhead
1514,34,CXP,Red pike conger
1514,34,MVJ,Blackfin goosefish
1514,34,OOV,NA
1514,34,YJM,NA
1514,34,PZQ,NA
1514,34,GSX,NA
1514,34,MWR,NA
1514,34,YJB,NA
1514,34,MXN,Black seadevils nei
1514,34,ADZ,NA
1514,34,YJO,NA
1514,34,LZB,NA
1514,34,GFY,Flabby whalefish
1514,34,BQY,Dragonfishes nei
1514,34,PZF,NA
1514,34,HFX,Spiny plunderfishes nei
1514,34,CXW,NA
1514,34,CWT,NA
1514,34,OKX,Dreamers nei
1514,34,YJV,NA
1514,34,LPX,Snailfishes nei
1514,34,YJI,NA
1514,34,AWS,NA
1514,34,CWL,NA
1514,34,PZC,NA
1514,34,CWV,NA
1514,34,LOZ,Pacific tripletail
1514,34,YJC,NA
1514,34,CVR,NA
1514,34,CWQ,NA
1514,34,PZD,NA
1514,34,AWN,NA
1514,34,AWO,NA
1514,34,PZN,NA
1514,34,DWA,NA
1514,34,ICK,NA
1514,34,LVD,Eelpouts nei
1514,34,CVH,NA
1514,34,BVY,Deep-sea smelts nei
1514,34,GHP,Yellowfin notothen
1514,34,SJW,Broadbanded thornyhead
1514,34,SVY,Cutthroat eels nei
1514,34,REQ,Patagonian redfish
1514,34,NLD,Crested bellowfish
1514,34,SXE,Schedophilus nei
1514,34,HVG,NA
1514,34,AVS,Small scaled brown slickhead
1514,34,TVY,NA
1514,34,TZK,Tanaka's snailfish
1514,34,MVN,Yellow goosefish
1514,34,GTX,Patagonotothen nei
1514,34,EZS,Slender rockfish
1514,34,MZS,Madeira rockfish
1514,34,WME,Bass groper
1514,34,HVU,Cornish blackfish
1514,34,GKY,NA
1514,34,BVR,Silver deepsea smelt
1514,34,AZK,Michael Sars smooth-head
1514,34,AZF,Longfin smooth-head
1514,34,AZU,Loosescale smooth-head
1514,34,AZM,Grenadier smooth-head
1514,34,ROZ,Madeiran smooth-head
1514,34,TOW,Antillean smooth-head
1514,34,TVI,Hairfin smooth-head
1514,34,TVO,Longtail slickhead
1514,34,TVQ,Threadfin smooth-head
1514,34,FCZ,Luminous slickhead
1514,34,QBB,Teardrop tubeshoulder
1514,34,QBC,Bigeye searsid
1514,34,QBD,Maul's searsid
1514,34,QBE,Smallscale searsid
1514,34,QBF,Schnakenbeck's searsid
1514,34,VBX,NA
1514,34,GQQ,Atlantic fangjaw
1514,34,YTZ,Hidden bristlemouth
1514,34,QQV,NA
1514,34,QRA,Pacific hatchet fish
1514,34,QRB,Hatchetfish
1514,34,QRC,Half-naked hatchetfish
1514,34,QRD,Sladen's hatchet fish
1514,34,QBL,NA
1514,34,JDK,Atlantic pearlside
1514,34,QBN,NA
1514,34,QBO,NA
1514,34,ICQ,NA
1514,34,ICW,NA
1514,34,ICY,NA
1514,34,IDD,Richardson's snaggletooth
1514,34,DBR,NA
1514,34,QZY,Gunther's boafish
1514,34,QZT,NA
1514,34,QZS,Longbarb scaly dragonfish
1514,34,DBL,NA
1514,34,DBP,Pawnee dragonfish
1514,34,FJN,NA
1514,34,EZA,Proud dragonfish
1514,34,FAA,NA
1514,34,FAF,Barbate dragonfish
1514,34,FAH,NA
1514,34,FAI,NA
1514,34,FAK,NA
1514,34,FAN,NA
1514,34,JSO,NA
1514,34,QCA,Scaleless black dragonfish
1514,34,OUZ,NA
1514,34,QBM,NA
1514,34,QBP,NA
1514,34,QBQ,NA
1514,34,RQX,NA
1514,34,VCX,NA
1514,34,MZF,Zugmayer's pearleye
1514,34,MZC,NA
1514,34,MZD,NA
1514,34,CVW,Shortnose greeneye
1514,34,UIF,Waryfish
1514,34,UIG,Blackfin waryfish
1514,34,BFL,NA
1514,34,BWT,NA
1514,34,BFO,Tripodfish
1514,34,BFQ,NA
1514,34,VDX,NA
1514,34,DBE,Spurcheek lanternfish
1514,34,DBF,Stubby lanternfish
1514,34,DBH,Roundnose lanternfish
1514,34,NCV,Warming's lanternfish
1514,34,FZZ,Cocco's lanternfish
1514,34,IAW,Reinhardt's lanternfish
1514,34,IBD,Taning's lanternfish
1514,34,OWS,Metallic lanternfish
1514,34,OWR,Prickly lanternfish
1514,34,OWQ,Bluntsnout lanternfish
1514,34,JHA,Noble lanternfish
1514,34,JHB,Slender lanternfish
1514,34,DQA,Garman's lanternfish
1514,34,DQB,Flatface lanternfish
1514,34,DQC,Horned lanternfish
1514,34,DQD,Slopewater lanternfish
1514,34,JBA,Anomalous lanternfish
1514,34,JBB,Luminous lanternfish
1514,34,JHC,Gunther's lanternfish
1514,34,JHD,Gemellar's lanternfish
1514,34,OWO,Spinetail lanternfish
1514,34,OWN,Patchwork lanternfish
1514,34,UAC,Waistcoat lanternfish
1514,34,NHF,Facciola's sorcerer
1514,34,NHZ,Slender duckbill eel
1514,34,DMU,Short-tail conger
1514,34,DKV,Slender-tail conger
1514,34,GFG,Guinean conger
1514,34,UAU,Batnose eel
1514,34,UAV,Grey cutthroat eel
1514,34,VFX,NA
1514,34,DMT,NA
1514,34,JBC,NA
1514,34,JBD,Hawaiian halosaurid fish
1514,34,OQZ,NA
1514,34,OFZ,Legless cuskeel
1514,34,OHV,NA
1514,34,UAD,NA
1514,34,DTW,Longwing spinyfin
1514,34,JBE,NA
1514,34,ZCD,Red dory
1514,34,ZAI,Indo-Pacific boarfish
1514,34,DMY,Guinea oreo
1514,34,JBF,Dwarf dory
1514,34,JBH,NA
1514,34,DJS,Glowbelly
1514,34,SZA,Blackmouth bass
1514,34,SZZ,Smallscale splitfin
1514,34,UAE,Zebra tilefish
1514,34,DBI,NA
1514,34,WLF,Bastard trumpeter
1514,34,WLX,NA
1514,34,QBG,NA
1514,34,QBH,NA
1514,34,UIZ,Longspine stargazer
1514,34,UJB,West African stargazer
1514,34,UJC,Whitespotted stargazer
1514,34,BWN,Slender frostfish
1514,34,UEF,Doubtful scabbardfish
1514,34,DRF,Brown driftfish
1514,34,QBK,Speckled deepwat. scorpionfish
1514,34,UAY,African spotted scorpionfish
1514,34,XTY,NA
1514,34,IBK,Scalebreast gurnard
1514,34,KZZ,Longspine African angler
1514,34,FSZ,Smallscale slimehead
1514,34,IEE,Bullhorn gurnard
1514,34,IEF,Scalybreast gurnard
1514,34,IDZ,Smooth angler
1514,34,NZZ,Blackhead salmon
1514,34,KZH,NA
1514,34,KZG,NA
1514,34,UHQ,Devil firefish
1514,34,QFT,Aden splitfin
1514,34,QJB,Raggy scorpionfish
1514,34,QJA,Whiteblotched scorpionfish
1514,34,QIZ,Bearded scorpionfish
1514,34,UBW,NA
1514,34,UCY,NA
1514,34,UCZ,Dollfus' stargazer
1514,34,JSU,Pearly hairtail
1514,34,DDP,Common pike conger
1514,34,ZMX,NA
1514,34,JER,Elongate dory
1514,34,QIJ,Pacific beardfish
1514,34,QHZ,Spiny hatchetfish
1514,34,QHY,NA
1514,34,NFD,NA
1514,34,IVV,Natal angler
1514,34,IHG,NA
1514,34,KSU,Lesser gurnard
1514,34,IIG,Pink frogmouth
1514,34,NBF,Gaper
1514,34,UGY,Ribbed tilefish
1514,34,IEQ,Redfingers
1514,34,JWX,NA
1514,34,LXK,Greater eelpout
1514,34,JEX,NA
1514,34,JGX,Halosaurs nei
1514,34,XJX,Grammicolepidids nei
1514,34,QNX,Spinyfins nei
1514,34,JXX,Argentines nei
1514,34,XAX,"Eels, morays, congers nei"
1514,34,IKX,NA
1514,34,JDX,Deep-sea spiny eels nei
1514,34,VYX,Stargazers nei
1514,34,DDH,Smalleye smooth-head
1514,34,DDJ,Smalleye scabbardfish
1514,34,DDQ,Spotted greeneye
1514,34,IJP,Rosefish
1514,34,IXX,NA
1514,34,QKO,S.Helena deepwat. scorpionfish
1514,34,QYR,Greenspotted rockfish
1514,34,QYS,Gopher rockfish
1514,34,QYT,Cowcod
1514,34,QYV,Bank rockfish
1514,34,ZPS,Speckled scorpionfish
1514,34,BZT,NA
1514,34,XSX,"Scorpionfishes, gurnards nei"
1514,34,RIQ,Brown rockfish
1514,34,OWK,Kroyer's lanternfish
1514,34,ALH,Slickheads nei
1514,34,ARG,Argentines
1514,34,BRI,Bristlemouths
1514,34,MAV,Silvery lightfish
1514,34,LAN,Hector's lanternfish
1514,34,LAX,Patchwork lampfishes
1514,34,GYN,Nichol's lanternfish
1514,34,GRE,Greeneyes
1514,34,DPC,Daggertooth pike conger
1514,34,CGZ,Conger eels nei
1514,34,COA,American conger
1514,34,SNS,Longspine snipefish
1514,34,ALF,Alfonsinos nei
1514,34,ORY,Orange roughy
1514,34,JOD,John dory
1514,34,BOR,Boarfishes nei
1514,34,ORD,Oreo dories nei
1514,34,BOE,Black oreo
1514,34,ALL,Warty dory
1514,34,ACR,"Glow-bellies, splitfins nei"
1514,34,TIL,Great Northern tilefish
1514,34,EMM,Cape bonnetmouth
1514,34,EDR,Pelagic armourhead
1514,34,HAW,Peruvian morwong
1514,34,TAK,Tarakihi
1514,34,MOW,Morwongs
1514,34,BMO,Blue moki
1514,34,URA,Stargazers
1514,34,TOT,Antarctic toothfishes nei
1514,34,TOA,Antarctic toothfish
1514,34,TOP,Patagonian toothfish
1514,34,PAT,Longtail Southern cod
1514,34,PGE,NA
1514,34,ICX,Crocodile icefishes nei
1514,34,ANI,Mackerel icefish
1514,34,KIF,Ocellated icefish
1514,34,TIC,NA
1514,34,WIC,Spiny icefish
1514,34,PGR,Plunderfish
1514,34,CAA,Atlantic wolffish
1514,34,CAS,Spotted wolffish
1514,34,CEX,Cusk-eels nei
1514,34,CUB,Black cusk-eel
1514,34,BRD,Bearded brotula
1514,34,SNK,Snoek
1514,34,WSM,White snake mackerel
1514,34,OIL,Oilfish
1514,34,LHT,Largehead hairtail
1514,34,BSF,Black scabbardfish
1514,34,DRI,Indian driftfish
1514,34,BSP,Warehou nei
1514,34,SEM,Common warehou
1514,34,SEI,Palm ruff
1514,34,SEU,White warehou
1514,34,SCO,"Scorpionfishes, redfishes nei"
1514,34,RED,Atlantic redfishes nei
1514,34,WRO,Widow rockfish
1514,34,SBC,Bocaccio rockfish
1514,34,REN,Acadian redfish
1514,34,SGO,Chilipepper rockfish
1514,34,RSE,Red scorpionfish
1514,34,BRF,Blackbelly rosefish
1514,34,GUY,Gurnards nei
1514,34,GUU,Tub gurnard
1514,34,LEP,Spiny gurnard
1514,34,GUG,Grey gurnard
1514,34,GUR,Red gurnard
1514,34,LUM,Lumpfish(=Lumpsucker)
1514,34,ANF,Anglerfishes nei
1514,34,ANK,Blackbellied angler
1514,34,MVO,Devil anglerfish
1514,34,ALC,Baird's slickhead
1514,34,DES,Deep-sea smelt
1514,34,HAF,Hatchetfishes nei
1514,34,LXX,Lanternfishes nei
1514,34,ELC,Electron subantarctic
1514,34,PCX,Pike-congers nei
1514,34,GPC,Guinean pike conger
1514,34,COX,"Conger eels, etc. nei"
1514,34,COE,European conger
1514,34,COS,Argentine conger
1514,34,ELS,Whitespotted conger
1514,34,SNI,Snipefishes nei
1514,34,BRX,"Alfonsinos, etc. nei"
1514,34,BYS,Splendid alfonsino
1514,34,TRC,Slimeheads nei
1514,34,ZEX,Dories nei
1514,34,JOS,Silvery John dory
1514,34,BOC,Boarfish
1514,34,SSO,Smooth oreo dory
1514,34,DPX,Demersal percomorphs nei
1514,34,WRF,Wreckfish
1514,34,WHA,Hapuku wreckfish
1514,34,CDL,Cardinal fishes nei
1514,34,EPI,Black cardinal fish
1514,34,SYS,Splitfins nei
1514,34,SYN,Blackmouth splitfin
1514,34,TIS,Tilefishes nei
1514,34,EMT,"Bonnetmouths, rubyfishes nei"
1514,34,CTA,Castaneta
1514,34,TRU,Trumpeters nei
1514,34,JAS,Japanese sandfish
1514,34,STZ,Giant stargazer
1514,34,NOT,Patagonian rockcod
1514,34,SSI,Blackfin icefish
1514,34,SGI,South Georgia icefish
1514,34,MIC,Myers' icefish
1514,34,LIC,Unicorn icefish
1514,34,CAT,Wolffishes(=Catfishes) nei
1514,34,CAB,Northern wolffish
1514,34,ELZ,Eelpouts
1514,34,OPH,"Cusk-eels, brotulas nei"
1514,34,CUS,Pink cusk-eel
1514,34,CUC,Red cusk-eel
1514,34,KCP,Kingklip
1514,34,GEP,"Snake mackerels, escolars nei"
1514,34,LEC,Escolar
1514,34,GEM,Silver gemfish
1514,34,CUT,"Hairtails, scabbardfishes nei"
1514,34,SFS,Silver scabbardfish
1514,34,CEN,"Ruffs, barrelfishes nei"
1514,34,SEO,Choicy ruff
1514,34,SEP,Silver warehou
1514,34,BWA,Bluenose warehou
1514,34,BUP,Pacific rudderfish
1514,34,REG,Golden redfish
1514,34,YRO,Yellowtail rockfish
1514,34,OPP,Pacific ocean perch
1514,34,REB,Beaked redfish
1514,34,REC,Cape redfish
1514,34,SPG,Canary rockfish
1514,34,SCS,"Scorpionfishes, rockfishes nei"
1514,34,BBS,Black scorpionfish
1514,34,ROK,Rosefishes nei
1514,34,POI,Offshore rockfish
1514,34,GUX,"Gurnards, searobins nei"
1514,34,GUN,Piper gurnard
1514,34,KUG,Bluefin gurnard
1514,34,GUC,Cape gurnard
1514,34,SRA,Atlantic searobins
1514,34,BEG,Latchet(=Sharpbeak gurnard)
1514,34,SAB,Sablefish
1514,34,GUI,Indo-Pacific gurnards
1514,34,MNZ,Monkfishes nei
1514,34,MON,Angler(=Monk)
1514,34,ANG,American angler
1514,34,MVA,Shortspine African angler
1514,34,CXF,Redfish
1514,34,GLI,Smalltoothed argentine
1514,34,BHQ,Skinnycheek lanternfish
1514,34,TCW,Hairtails nei
1514,34,AHX,NA
1514,34,EGV,NA
1514,34,SVV,Spotted-fin rockfish
1514,34,OVK,Band cusk-eel
1514,34,DGQ,Specklefin cusk-eel
1514,34,GVT,Rock ling
1514,34,WBM,Goatsbeard brotula
1514,34,GQZ,Spark anglemouth
1514,38,ACN,Hooktooth dogfish
1514,38,MAF,Longheaded eagle ray
1514,38,MAE,Spotted eagle ray
1514,38,MAO,Ocellated eagle ray
1514,38,RYM,Mottled eagle ray
1514,38,RYV,NA
1514,38,RYH,Banded eagle ray
1514,38,RYE,Ornate eagle ray
1514,38,RAM,NA
1514,38,RAO,NA
1514,38,RAU,Spotted legskate
1514,38,RAN,NA
1514,38,RAH,Black legskate
1514,38,RPA,Pointed sawfish
1514,38,CSA,NA
1514,38,CSU,Atlantic ghost catshark
1514,38,CSN,Brown catshark
1514,38,CSQ,Hoary catshark
1514,38,CSG,NA
1514,38,CSW,Longfin catshark
1514,38,APD,Smallbelly catshark
1514,38,APV,Broadnose catshark
1514,38,CSJ,Japanese catshark
1514,38,CSZ,Longnose catshark
1514,38,APQ,Iceland catshark
1514,38,CSF,Longhead catshark
1514,38,CSX,Flathead catshark
1514,38,APM,NA
1514,38,APF,Madeira catshark
1514,38,APA,Ghost catshark
1514,38,APX,Smalleye catshark
1514,38,APY,NA
1514,38,APW,Largenose catshark
1514,38,APK,Smallfin catshark
1514,38,APZ,Spatulasnout catshark
1514,38,APP,Deep-water catshark
1514,38,CSV,Broadgill catshark
1514,38,APC,Saldanha catshark
1514,38,APJ,Pale catshark
1514,38,ASI,South China catshark
1514,38,ASO,Spongehead catshark
1514,38,ASE,Panama ghost catshark
1514,38,ASW,Borneo catshark
1514,38,RRA,Short-snouted shovelnose ray
1514,38,RAR,Eastern shovelnose ray
1514,38,RAV,Western shovelnose ray
1514,38,RAY,Longtail skate
1514,38,ASY,Australian spotted catshark
1514,38,ASV,Gulf catshark
1514,38,ATM,Australian marbled catshark
1514,38,ATY,Coral catshark
1514,38,AUK,Kanakorum catshark
1514,38,AUL,Australian blackspot catshark
1514,38,BYY,Deep-sea skate
1514,38,BYA,Aleutian skate
1514,38,BYV,NA
1514,38,BYC,NA
1514,38,BYD,NA
1514,38,BYG,NA
1514,38,BYH,NA
1514,38,BYI,Sandpaper skate
1514,38,BYR,Kerguelen sandpaper skate
1514,38,BYT,NA
1514,38,BYL,Commander skate
1514,38,BYM,NA
1514,38,BYE,Dark-belly skate
1514,38,BYN,NA
1514,38,BYO,NA
1514,38,BYP,Pale ray
1514,38,BYF,Alaska skate
1514,38,BYQ,Richardson's ray
1514,38,BYJ,Flathead skate
1514,38,BYU,Longnose deep-sea skate
1514,38,BYK,NA
1514,38,BYX,NA
1514,38,BYZ,African softnose skate
1514,38,BJS,Spiny skate
1514,38,BJT,NA
1514,38,BJR,Roughtail skate
1514,38,BJZ,NA
1514,38,BJV,Okhotsk skate
1514,38,TNB,Blind torpedo
1514,38,OBW,Blind shark
1514,38,BVA,NA
1514,38,BVC,Blue ray
1514,38,BVO,NA
1514,38,BVU,NA
1514,38,BVS,NA
1514,38,CHJ,Plownose chimaera
1514,38,CHB,Ghost shark
1514,38,CCY,Graceful shark
1514,38,AML,Grey reef shark
1514,38,CCF,Pigeye shark
1514,38,CCX,Borneo shark
1514,38,CCC,Nervous shark
1514,38,CCD,Whitecheek shark
1514,38,CCZ,Creek whaler
1514,38,CCG,Galapagos shark
1514,38,CCK,Pondicherry shark
1514,38,CCJ,NA
1514,38,CCV,Caribbean reef shark
1514,38,CCQ,Spottail shark
1514,38,CCU,Australian blacktip shark
1514,38,CCW,Blacktail reef shark
1514,38,LOU,Indian sand tiger
1514,38,CEA,Needle dogfish
1514,38,CEU,Dumb gulper shark
1514,38,CEM,Smallfin gulper shark
1514,38,CEK,Taiwan gulper shark
1514,38,CEE,Mosaic gulper shark
1514,38,CYG,Granular dogfish
1514,38,CYK,Bareskin dogfish
1514,38,CYN,Combtooth dogfish
1514,38,CYT,Ornate dogfish
1514,38,CYR,Whitefin dogfish
1514,38,CYW,Roughskin dogfish
1514,38,CYU,Plunket shark
1514,38,CPF,Reticulated swellshark
1514,38,CPS,Draughtsboard shark
1514,38,CPT,Australian swellshark
1514,38,CPN,Whitefinned swellshark
1514,38,CPA,Indian swellshark
1514,38,CPH,Balloon shark
1514,38,CPB,Blotchy swell shark
1514,38,CPV,Swellshark
1514,38,CPC,Lollipop catshark
1514,38,HCM,Hooktooth shark
1514,38,ORA,Arabian carpetshark
1514,38,ORP,Bluespotted bambooshark
1514,38,ORR,Grey bambooshark
1514,38,ORI,Slender bambooshark
1514,38,ORH,Whitespotted bambooshark
